username,engagement_level,timestamp,activity_type,room,object,duration,details
Rebeca Camargo,2,2024-01-25 00:07:37,movement,Library,,00:03:40,Moved from Laboratory to Library
Rebeca Camargo,2,2024-01-25 00:08:56,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-01-29 00:01:19,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-01-29 00:02:38,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-01-29 00:03:57,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-01-29 00:05:16,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-01-30 00:03:40,movement,Auditorium,,00:03:40,Moved from Library to Auditorium
Rebeca Camargo,2,2024-01-30 00:04:59,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-01-30 00:06:18,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-01-30 00:09:58,movement,Laboratory,,00:03:40,Moved from Auditorium to Laboratory
Rebeca Camargo,2,2024-01-30 00:11:17,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-01-30 00:12:36,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-02-01 00:01:19,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-01 00:02:38,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-02-01 00:06:18,movement,Library,,00:03:40,Moved from Laboratory to Library
Rebeca Camargo,2,2024-02-01 00:07:37,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-01 00:08:56,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-02-02 00:03:40,movement,Classroom,,00:03:40,Moved from Library to Classroom
Rebeca Camargo,2,2024-02-02 00:04:59,interaction,Classroom,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-02 00:06:18,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-02-02 00:07:37,interaction,Classroom,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-02 00:08:56,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-02-04 00:01:19,interaction,Classroom,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-04 00:02:38,interaction,Classroom,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-02-04 00:03:57,interaction,Classroom,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-04 00:05:16,interaction,Classroom,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-05 00:03:40,movement,Laboratory,,00:03:40,Moved from Classroom to Laboratory
Rebeca Camargo,2,2024-02-05 00:04:59,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-05 00:06:18,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-05 00:07:37,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-02-05 00:11:17,movement,Auditorium,,00:03:40,Moved from Laboratory to Auditorium
Rebeca Camargo,2,2024-02-05 00:12:36,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-07 00:01:19,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-07 00:02:38,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-07 00:03:57,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-07 00:07:37,movement,Classroom,,00:03:40,Moved from Auditorium to Classroom
Rebeca Camargo,2,2024-02-07 00:08:56,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-02-09 00:01:19,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-02-09 00:02:38,interaction,Classroom,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-09 00:03:57,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-02-09 00:05:16,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-02-11 00:03:40,movement,Laboratory,,00:03:40,Moved from Classroom to Laboratory
Rebeca Camargo,2,2024-02-11 00:04:59,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-02-11 00:08:39,movement,Auditorium,,00:03:40,Moved from Laboratory to Auditorium
Rebeca Camargo,2,2024-02-11 00:09:58,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-02-11 00:11:17,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-11 00:12:36,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-12 00:03:40,movement,Classroom,,00:03:40,Moved from Auditorium to Classroom
Rebeca Camargo,2,2024-02-12 00:04:59,interaction,Classroom,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-12 00:06:18,interaction,Classroom,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-02-12 00:07:37,interaction,Classroom,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-12 00:08:56,interaction,Classroom,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-13 00:01:19,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-02-13 00:02:38,interaction,Classroom,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-13 00:03:57,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-02-13 00:07:37,movement,Laboratory,,00:03:40,Moved from Classroom to Laboratory
Rebeca Camargo,2,2024-02-13 00:08:56,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-02-14 00:01:19,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-14 00:02:38,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-14 00:03:57,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-02-14 00:07:37,movement,Library,,00:03:40,Moved from Laboratory to Library
Rebeca Camargo,2,2024-02-14 00:08:56,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-02-22 00:01:19,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-02-22 00:02:38,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-22 00:03:57,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-02-22 00:05:16,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-02-23 00:01:19,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-02-23 00:02:38,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-02-23 00:03:57,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-23 00:07:37,movement,Auditorium,,00:03:40,Moved from Library to Auditorium
Rebeca Camargo,2,2024-02-23 00:08:56,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-02-26 00:03:40,movement,Library,,00:03:40,Moved from Auditorium to Library
Rebeca Camargo,2,2024-02-26 00:04:59,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-26 00:06:18,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-02-26 00:09:58,movement,Laboratory,,00:03:40,Moved from Library to Laboratory
Rebeca Camargo,2,2024-02-26 00:11:17,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-02-26 00:12:36,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-01 00:01:19,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-03-01 00:02:38,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-01 00:03:57,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-03-01 00:05:16,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-03-02 00:01:19,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-02 00:02:38,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-03-02 00:03:57,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-02 00:05:16,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-03-05 00:01:19,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-05 00:04:59,movement,Library,,00:03:40,Moved from Laboratory to Library
Rebeca Camargo,2,2024-03-05 00:06:18,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-03-05 00:07:37,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-03-05 00:11:17,movement,Auditorium,,00:03:40,Moved from Library to Auditorium
Rebeca Camargo,2,2024-03-05 00:12:36,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-06 00:01:19,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-06 00:04:59,movement,Laboratory,,00:03:40,Moved from Auditorium to Laboratory
Rebeca Camargo,2,2024-03-06 00:06:18,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-03-06 00:07:37,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-03-06 00:08:56,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-07 00:01:19,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-07 00:02:38,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-03-07 00:06:18,movement,Library,,00:03:40,Moved from Laboratory to Library
Rebeca Camargo,2,2024-03-07 00:07:37,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-03-07 00:08:56,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-08 00:01:19,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-08 00:02:38,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-03-08 00:03:57,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-08 00:05:16,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-03-09 00:03:40,movement,Auditorium,,00:03:40,Moved from Library to Auditorium
Rebeca Camargo,2,2024-03-09 00:04:59,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-09 00:06:18,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-03-09 00:09:58,movement,Laboratory,,00:03:40,Moved from Auditorium to Laboratory
Rebeca Camargo,2,2024-03-09 00:11:17,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-09 00:12:36,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-13 00:01:19,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-03-13 00:02:38,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-13 00:03:57,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-03-13 00:05:16,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-14 00:03:40,movement,Classroom,,00:03:40,Moved from Laboratory to Classroom
Rebeca Camargo,2,2024-03-14 00:04:59,interaction,Classroom,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-14 00:06:18,interaction,Classroom,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-14 00:09:58,movement,Library,,00:03:40,Moved from Classroom to Library
Rebeca Camargo,2,2024-03-14 00:11:17,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-03-14 00:14:57,movement,Auditorium,,00:03:40,Moved from Library to Auditorium
Rebeca Camargo,2,2024-03-14 00:16:16,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-03-19 00:01:19,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-03-19 00:02:38,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-19 00:06:18,movement,Classroom,,00:03:40,Moved from Auditorium to Classroom
Rebeca Camargo,2,2024-03-19 00:07:37,interaction,Classroom,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-03-19 00:08:56,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-03-24 00:01:19,interaction,Classroom,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-24 00:02:38,interaction,Classroom,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-24 00:06:18,movement,Auditorium,,00:03:40,Moved from Classroom to Auditorium
Rebeca Camargo,2,2024-03-24 00:07:37,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-24 00:08:56,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-28 00:03:40,movement,Library,,00:03:40,Moved from Auditorium to Library
Rebeca Camargo,2,2024-03-28 00:04:59,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-03-28 00:06:18,interaction,Library,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-03-28 00:09:58,movement,Classroom,,00:03:40,Moved from Library to Classroom
Rebeca Camargo,2,2024-03-28 00:11:17,interaction,Classroom,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-03-28 00:14:57,movement,Auditorium,,00:03:40,Moved from Classroom to Auditorium
Rebeca Camargo,2,2024-03-28 00:16:16,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-03-29 00:01:19,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-29 00:02:38,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-29 00:03:57,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-29 00:05:16,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-30 00:01:19,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-03-30 00:02:38,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-30 00:03:57,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-03-30 00:07:37,movement,Library,,00:03:40,Moved from Auditorium to Library
Rebeca Camargo,2,2024-03-30 00:08:56,interaction,Library,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-04-01 00:03:40,movement,Auditorium,,00:03:40,Moved from Library to Auditorium
Rebeca Camargo,2,2024-04-01 00:04:59,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-04-01 00:06:18,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-04-01 00:07:37,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-04-01 00:08:56,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-04-02 00:01:19,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-04-02 00:02:38,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-04-02 00:03:57,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-04-02 00:05:16,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-04-03 00:01:19,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-04-03 00:04:59,movement,Laboratory,,00:03:40,Moved from Auditorium to Laboratory
Rebeca Camargo,2,2024-04-03 00:06:18,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-04-03 00:09:58,movement,Classroom,,00:03:40,Moved from Laboratory to Classroom
Rebeca Camargo,2,2024-04-03 00:11:17,interaction,Classroom,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-04-03 00:12:36,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-04-05 00:01:19,interaction,Classroom,Book,00:01:19,Interacted with Book
Rebeca Camargo,2,2024-04-05 00:02:38,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-04-05 00:06:18,movement,Auditorium,,00:03:40,Moved from Classroom to Auditorium
Rebeca Camargo,2,2024-04-05 00:07:37,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Rebeca Camargo,2,2024-04-05 00:08:56,interaction,Auditorium,Chair,00:01:19,Interacted with Chair
Rebeca Camargo,2,2024-04-06 00:03:40,movement,Laboratory,,00:03:40,Moved from Auditorium to Laboratory
Rebeca Camargo,2,2024-04-06 00:04:59,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-04-06 00:08:39,movement,Classroom,,00:03:40,Moved from Laboratory to Classroom
Rebeca Camargo,2,2024-04-06 00:09:58,interaction,Classroom,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-04-06 00:13:38,movement,Laboratory,,00:03:40,Moved from Classroom to Laboratory
Rebeca Camargo,2,2024-04-06 00:14:57,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-04-06 00:16:16,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-04-08 00:01:19,interaction,Laboratory,Microscope,00:01:19,Interacted with Microscope
Rebeca Camargo,2,2024-04-08 00:02:38,interaction,Laboratory,Computer,00:01:19,Interacted with Computer
Rebeca Camargo,2,2024-04-08 00:06:18,movement,Classroom,,00:03:40,Moved from Laboratory to Classroom
Rebeca Camargo,2,2024-04-08 00:07:37,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Rebeca Camargo,2,2024-04-08 00:08:56,interaction,Classroom,Desk,00:01:19,Interacted with Desk
Heitor Silva,2,2024-01-01 00:02:02,movement,Library,,00:02:02,Moved to Library
Heitor Silva,2,2024-01-01 00:03:45,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-01 00:05:28,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-01 00:07:11,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-02 00:02:02,movement,Auditorium,,00:02:02,Moved from Library to Auditorium
Heitor Silva,2,2024-01-02 00:03:45,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-01-02 00:05:28,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-01-02 00:07:11,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-01-03 00:01:43,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-01-03 00:03:26,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-01-03 00:05:09,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-01-04 00:01:43,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-01-04 00:03:26,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-01-04 00:05:09,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-01-09 00:02:02,movement,Laboratory,,00:02:02,Moved from Auditorium to Laboratory
Heitor Silva,2,2024-01-09 00:03:45,interaction,Laboratory,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-09 00:05:47,movement,Auditorium,,00:02:02,Moved from Laboratory to Auditorium
Heitor Silva,2,2024-01-09 00:07:30,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-01-09 00:09:13,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-01-10 00:01:43,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-01-10 00:03:45,movement,Laboratory,,00:02:02,Moved from Auditorium to Laboratory
Heitor Silva,2,2024-01-10 00:05:28,interaction,Laboratory,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-10 00:07:11,interaction,Laboratory,Microscope,00:01:43,Interacted with Microscope
Heitor Silva,2,2024-01-11 00:01:43,interaction,Laboratory,Microscope,00:01:43,Interacted with Microscope
Heitor Silva,2,2024-01-11 00:03:26,interaction,Laboratory,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-11 00:05:28,movement,Classroom,,00:02:02,Moved from Laboratory to Classroom
Heitor Silva,2,2024-01-11 00:07:11,interaction,Classroom,Desk,00:01:43,Interacted with Desk
Heitor Silva,2,2024-01-13 00:01:43,interaction,Classroom,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-13 00:03:26,interaction,Classroom,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-01-13 00:05:09,interaction,Classroom,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-14 00:02:02,movement,Library,,00:02:02,Moved from Classroom to Library
Heitor Silva,2,2024-01-14 00:03:45,interaction,Library,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-14 00:05:28,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-14 00:07:11,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-15 00:01:43,interaction,Library,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-15 00:03:26,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-15 00:05:09,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-19 00:01:43,interaction,Library,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-19 00:03:45,movement,Laboratory,,00:02:02,Moved from Library to Laboratory
Heitor Silva,2,2024-01-19 00:05:28,interaction,Laboratory,Microscope,00:01:43,Interacted with Microscope
Heitor Silva,2,2024-01-19 00:07:30,movement,Library,,00:02:02,Moved from Laboratory to Library
Heitor Silva,2,2024-01-19 00:09:13,interaction,Library,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-20 00:01:43,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-20 00:03:45,movement,Laboratory,,00:02:02,Moved from Library to Laboratory
Heitor Silva,2,2024-01-20 00:05:28,interaction,Laboratory,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-20 00:07:11,interaction,Laboratory,Microscope,00:01:43,Interacted with Microscope
Heitor Silva,2,2024-01-22 00:01:43,interaction,Laboratory,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-22 00:03:45,movement,Library,,00:02:02,Moved from Laboratory to Library
Heitor Silva,2,2024-01-22 00:05:28,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-22 00:07:11,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-23 00:01:43,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-23 00:03:26,interaction,Library,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-23 00:05:09,interaction,Library,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-27 00:02:02,movement,Classroom,,00:02:02,Moved from Library to Classroom
Heitor Silva,2,2024-01-27 00:03:45,interaction,Classroom,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-27 00:05:47,movement,Library,,00:02:02,Moved from Classroom to Library
Heitor Silva,2,2024-01-27 00:07:30,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-27 00:09:13,interaction,Library,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-28 00:01:43,interaction,Library,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-28 00:03:45,movement,Laboratory,,00:02:02,Moved from Library to Laboratory
Heitor Silva,2,2024-01-28 00:05:28,interaction,Laboratory,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-28 00:07:11,interaction,Laboratory,Computer,00:01:43,Interacted with Computer
Heitor Silva,2,2024-01-29 00:01:43,interaction,Laboratory,Microscope,00:01:43,Interacted with Microscope
Heitor Silva,2,2024-01-29 00:03:45,movement,Classroom,,00:02:02,Moved from Laboratory to Classroom
Heitor Silva,2,2024-01-29 00:05:28,interaction,Classroom,Desk,00:01:43,Interacted with Desk
Heitor Silva,2,2024-01-29 00:07:11,interaction,Classroom,Desk,00:01:43,Interacted with Desk
Heitor Silva,2,2024-01-30 00:01:43,interaction,Classroom,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-30 00:03:26,interaction,Classroom,Book,00:01:43,Interacted with Book
Heitor Silva,2,2024-01-30 00:05:09,interaction,Classroom,Desk,00:01:43,Interacted with Desk
Heitor Silva,2,2024-02-01 00:01:43,interaction,Classroom,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-02-01 00:03:45,movement,Auditorium,,00:02:02,Moved from Classroom to Auditorium
Heitor Silva,2,2024-02-01 00:05:28,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-02-01 00:07:11,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-02-04 00:01:43,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-02-04 00:03:26,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-02-04 00:05:09,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-02-05 00:01:43,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-02-05 00:03:26,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-02-05 00:05:09,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-02-08 00:01:43,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-02-08 00:03:26,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-02-08 00:05:09,interaction,Auditorium,Chair,00:01:43,Interacted with Chair
Heitor Silva,2,2024-02-11 00:01:43,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-02-11 00:03:26,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
Heitor Silva,2,2024-02-11 00:05:09,interaction,Auditorium,Screen,00:01:43,Interacted with Screen
