username,engagement_level,timestamp,activity_type,room,object,duration,details
Ana Liz Marques,2,2024-02-02 00:04:11,movement,Café,,00:02:37,Moved from Auditorium to Café
Ana Liz Marques,2,2024-02-02 00:05:54,interaction,Café,Table,00:01:43,Interacted with Table
Ana Liz Marques,2,2024-02-02 00:07:34,interaction,Café,Table,00:01:40,Interacted with Table
Ana Liz Marques,2,2024-02-03 00:01:39,interaction,Café,Table,00:01:39,Interacted with Table
Ana Liz Marques,2,2024-02-03 00:02:48,interaction,Café,Table,00:01:09,Interacted with Table
Ana Liz Marques,2,2024-02-03 00:04:23,interaction,Café,Table,00:01:35,Interacted with Table
Ana Liz Marques,2,2024-02-05 00:01:23,interaction,Café,Student,00:01:23,Interacted with Student
Ana Liz Marques,2,2024-02-05 00:04:02,movement,Classroom,,00:02:39,Moved from Café to Classroom
Ana Liz Marques,2,2024-02-05 00:05:42,interaction,Classroom,Book,00:01:40,Interacted with Book
Ana Liz Marques,2,2024-02-05 00:07:41,interaction,Classroom,Book,00:01:59,Interacted with Book
Ana Liz Marques,2,2024-02-06 00:03:52,movement,Café,,00:03:52,Moved from Classroom to Café
Ana Liz Marques,2,2024-02-06 00:05:48,interaction,Café,Table,00:01:56,Interacted with Table
Ana Liz Marques,2,2024-02-06 00:06:54,interaction,Café,Student,00:01:06,Interacted with Student
Ana Liz Marques,2,2024-02-06 00:08:01,interaction,Café,Chair2,00:01:07,Interacted with Chair2
Ana Liz Marques,2,2024-02-08 00:02:44,interaction,Café,Table,00:02:44,Interacted with Table
Ana Liz Marques,2,2024-02-08 00:04:52,movement,Classroom,,00:02:08,Moved from Café to Classroom
Ana Liz Marques,2,2024-02-08 00:06:12,interaction,Classroom,Book,00:01:20,Interacted with Book
Ana Liz Marques,2,2024-02-08 00:09:03,movement,Auditorium,,00:02:51,Moved from Classroom to Auditorium
Ana Liz Marques,2,2024-02-08 00:11:35,interaction,Auditorium,Screen,00:02:32,Interacted with Screen
Ana Liz Marques,2,2024-02-10 00:02:57,movement,Classroom,,00:02:57,Moved from Auditorium to Classroom
Ana Liz Marques,2,2024-02-10 00:05:32,interaction,Classroom,Book,00:02:35,Interacted with Book
Ana Liz Marques,2,2024-02-10 00:07:22,interaction,Classroom,Computer,00:01:50,Interacted with Computer
Ana Liz Marques,2,2024-02-10 00:10:29,movement,Café,,00:03:07,Moved from Classroom to Café
Ana Liz Marques,2,2024-02-10 00:11:48,interaction,Café,Chair2,00:01:19,Interacted with Chair2
Ana Liz Marques,2,2024-02-14 00:02:07,interaction,Café,Table,00:02:07,Interacted with Table
Ana Liz Marques,2,2024-02-14 00:04:49,interaction,Café,Student,00:02:42,Interacted with Student
Ana Liz Marques,2,2024-02-14 00:06:00,interaction,Café,Student,00:01:11,Interacted with Student
Ana Liz Marques,2,2024-02-19 00:01:29,interaction,Café,Table,00:01:29,Interacted with Table
Ana Liz Marques,2,2024-02-19 00:04:27,interaction,Café,Chair2,00:02:58,Interacted with Chair2
Ana Liz Marques,2,2024-02-19 00:06:46,movement,Classroom,,00:02:19,Moved from Café to Classroom
Ana Liz Marques,2,2024-02-19 00:08:09,interaction,Classroom,Book,00:01:23,Interacted with Book
Ana Liz Marques,2,2024-02-20 00:02:11,interaction,Classroom,Computer,00:02:11,Interacted with Computer
Ana Liz Marques,2,2024-02-20 00:03:33,interaction,Classroom,Computer,00:01:22,Interacted with Computer
Ana Liz Marques,2,2024-02-20 00:05:34,interaction,Classroom,Book,00:02:01,Interacted with Book
Ana Liz Marques,2,2024-02-21 00:03:05,movement,Café,,00:03:05,Moved from Classroom to Café
Ana Liz Marques,2,2024-02-21 00:04:41,interaction,Café,Student,00:01:36,Interacted with Student
Ana Liz Marques,2,2024-02-21 00:08:26,movement,Classroom,,00:03:45,Moved from Café to Classroom
Ana Liz Marques,2,2024-02-21 00:09:52,interaction,Classroom,Book,00:01:26,Interacted with Book
Ana Liz Marques,2,2024-02-21 00:10:59,interaction,Classroom,Desk,00:01:07,Interacted with Desk
Ana Liz Marques,2,2024-02-23 00:01:43,interaction,Classroom,Desk,00:01:43,Interacted with Desk
Ana Liz Marques,2,2024-02-23 00:04:13,interaction,Classroom,Computer,00:02:30,Interacted with Computer
Ana Liz Marques,2,2024-02-23 00:07:34,movement,Auditorium,,00:03:21,Moved from Classroom to Auditorium
Ana Liz Marques,2,2024-02-23 00:08:35,interaction,Auditorium,Hand,00:01:01,Interacted with Hand
Ana Liz Marques,2,2024-02-24 00:02:46,movement,Classroom,,00:02:46,Moved from Auditorium to Classroom
Ana Liz Marques,2,2024-02-24 00:04:23,interaction,Classroom,Book,00:01:37,Interacted with Book
Ana Liz Marques,2,2024-02-24 00:06:47,interaction,Classroom,Computer,00:02:24,Interacted with Computer
Ana Liz Marques,2,2024-02-24 00:09:05,interaction,Classroom,Computer,00:02:18,Interacted with Computer
Ana Liz Marques,2,2024-02-26 00:01:14,interaction,Classroom,Computer,00:01:14,Interacted with Computer
Ana Liz Marques,2,2024-02-26 00:02:59,interaction,Classroom,Book,00:01:45,Interacted with Book
Ana Liz Marques,2,2024-02-26 00:05:29,interaction,Classroom,Computer,00:02:30,Interacted with Computer
Ana Liz Marques,2,2024-02-28 00:02:46,interaction,Classroom,Computer,00:02:46,Interacted with Computer
Ana Liz Marques,2,2024-02-28 00:05:09,interaction,Classroom,Computer,00:02:23,Interacted with Computer
Ana Liz Marques,2,2024-02-28 00:06:47,interaction,Classroom,Book,00:01:38,Interacted with Book
Ana Liz Marques,2,2024-03-02 00:03:44,movement,Café,,00:03:44,Moved from Classroom to Café
Ana Liz Marques,2,2024-03-02 00:06:29,interaction,Café,Table,00:02:45,Interacted with Table
Ana Liz Marques,2,2024-03-02 00:09:27,interaction,Café,Student,00:02:58,Interacted with Student
Ana Liz Marques,2,2024-03-02 00:11:02,interaction,Café,Table,00:01:35,Interacted with Table
Ana Liz Marques,2,2024-03-04 00:02:32,interaction,Café,Table,00:02:32,Interacted with Table
Ana Liz Marques,2,2024-03-04 00:04:23,interaction,Café,Student,00:01:51,Interacted with Student
Ana Liz Marques,2,2024-03-04 00:05:56,interaction,Café,Table,00:01:33,Interacted with Table
Ana Liz Marques,2,2024-03-05 00:02:46,movement,Classroom,,00:02:46,Moved from Café to Classroom
Ana Liz Marques,2,2024-03-05 00:04:41,interaction,Classroom,Desk,00:01:55,Interacted with Desk
Ana Liz Marques,2,2024-03-05 00:08:09,movement,Café,,00:03:28,Moved from Classroom to Café
Ana Liz Marques,2,2024-03-05 00:10:59,interaction,Café,Chair2,00:02:50,Interacted with Chair2
Ana Liz Marques,2,2024-03-05 00:13:25,movement,Auditorium,,00:02:26,Moved from Café to Auditorium
Ana Liz Marques,2,2024-03-05 00:16:05,interaction,Auditorium,Hand,00:02:40,Interacted with Hand
Ana Liz Marques,2,2024-03-08 00:01:47,interaction,Auditorium,Chair1,00:01:47,Interacted with Chair1
Ana Liz Marques,2,2024-03-08 00:03:56,interaction,Auditorium,Chair1,00:02:09,Interacted with Chair1
Ana Liz Marques,2,2024-03-08 00:07:31,movement,Classroom,,00:03:35,Moved from Auditorium to Classroom
Ana Liz Marques,2,2024-03-08 00:10:22,interaction,Classroom,Computer,00:02:51,Interacted with Computer
Ana Liz Marques,2,2024-03-09 00:01:25,interaction,Classroom,Computer,00:01:25,Interacted with Computer
Ana Liz Marques,2,2024-03-09 00:04:24,movement,Auditorium,,00:02:59,Moved from Classroom to Auditorium
Ana Liz Marques,2,2024-03-09 00:06:40,interaction,Auditorium,Hand,00:02:16,Interacted with Hand
Ana Liz Marques,2,2024-03-09 00:08:39,interaction,Auditorium,Screen,00:01:59,Interacted with Screen
Ana Liz Marques,2,2024-03-13 00:01:12,interaction,Auditorium,Hand,00:01:12,Interacted with Hand
Ana Liz Marques,2,2024-03-13 00:03:35,interaction,Auditorium,Screen,00:02:23,Interacted with Screen
Ana Liz Marques,2,2024-03-13 00:05:00,interaction,Auditorium,Hand,00:01:25,Interacted with Hand
Ana Liz Marques,2,2024-03-16 00:01:46,interaction,Auditorium,Screen,00:01:46,Interacted with Screen
Ana Liz Marques,2,2024-03-16 00:05:10,movement,Café,,00:03:24,Moved from Auditorium to Café
Ana Liz Marques,2,2024-03-16 00:06:38,interaction,Café,Student,00:01:28,Interacted with Student
Ana Liz Marques,2,2024-03-16 00:07:55,interaction,Café,Student,00:01:17,Interacted with Student
Ana Liz Marques,2,2024-03-17 00:01:35,interaction,Café,Chair2,00:01:35,Interacted with Chair2
Ana Liz Marques,2,2024-03-17 00:04:17,interaction,Café,Student,00:02:42,Interacted with Student
Ana Liz Marques,2,2024-03-17 00:06:55,movement,Auditorium,,00:02:38,Moved from Café to Auditorium
Ana Liz Marques,2,2024-03-17 00:08:25,interaction,Auditorium,Screen,00:01:30,Interacted with Screen
Ana Liz Marques,2,2024-03-19 00:02:33,movement,Café,,00:02:33,Moved from Auditorium to Café
Ana Liz Marques,2,2024-03-19 00:05:14,interaction,Café,Chair2,00:02:41,Interacted with Chair2
Ana Liz Marques,2,2024-03-19 00:07:22,movement,Auditorium,,00:02:08,Moved from Café to Auditorium
Ana Liz Marques,2,2024-03-19 00:09:29,interaction,Auditorium,Chair1,00:02:07,Interacted with Chair1
Ana Liz Marques,2,2024-03-19 00:10:43,interaction,Auditorium,Chair1,00:01:14,Interacted with Chair1
Ana Liz Marques,2,2024-03-20 00:02:37,interaction,Auditorium,Hand,00:02:37,Interacted with Hand
Ana Liz Marques,2,2024-03-20 00:04:35,interaction,Auditorium,Chair1,00:01:58,Interacted with Chair1
Ana Liz Marques,2,2024-03-20 00:07:14,interaction,Auditorium,Chair1,00:02:39,Interacted with Chair1
Ana Liz Marques,2,2024-03-21 00:01:33,interaction,Auditorium,Chair1,00:01:33,Interacted with Chair1
Ana Liz Marques,2,2024-03-21 00:04:00,interaction,Auditorium,Chair1,00:02:27,Interacted with Chair1
Ana Liz Marques,2,2024-03-21 00:07:24,movement,Café,,00:03:24,Moved from Auditorium to Café
Ana Liz Marques,2,2024-03-21 00:09:42,interaction,Café,Student,00:02:18,Interacted with Student
Ana Liz Marques,2,2024-03-23 00:02:20,interaction,Café,Chair2,00:02:20,Interacted with Chair2
Ana Liz Marques,2,2024-03-23 00:06:09,movement,Classroom,,00:03:49,Moved from Café to Classroom
Ana Liz Marques,2,2024-03-23 00:07:10,interaction,Classroom,Computer,00:01:01,Interacted with Computer
Ana Liz Marques,2,2024-03-23 00:08:27,interaction,Classroom,Desk,00:01:17,Interacted with Desk
Ana Liz Marques,2,2024-03-25 00:02:14,movement,Café,,00:02:14,Moved from Classroom to Café
Ana Liz Marques,2,2024-03-25 00:03:32,interaction,Café,Student,00:01:18,Interacted with Student
Ana Liz Marques,2,2024-03-25 00:05:26,interaction,Café,Chair2,00:01:54,Interacted with Chair2
Ana Liz Marques,2,2024-03-25 00:07:31,movement,Classroom,,00:02:05,Moved from Café to Classroom
Ana Liz Marques,2,2024-03-25 00:08:42,interaction,Classroom,Book,00:01:11,Interacted with Book
Ana Liz Marques,2,2024-03-26 00:01:49,interaction,Classroom,Computer,00:01:49,Interacted with Computer
Ana Liz Marques,2,2024-03-26 00:04:09,interaction,Classroom,Book,00:02:20,Interacted with Book
Ana Liz Marques,2,2024-03-26 00:05:40,interaction,Classroom,Computer,00:01:31,Interacted with Computer
Ana Liz Marques,2,2024-03-27 00:02:20,interaction,Classroom,Desk,00:02:20,Interacted with Desk
Ana Liz Marques,2,2024-03-27 00:04:15,interaction,Classroom,Desk,00:01:55,Interacted with Desk
Ana Liz Marques,2,2024-03-27 00:08:05,movement,Café,,00:03:50,Moved from Classroom to Café
Ana Liz Marques,2,2024-03-27 00:10:25,interaction,Café,Student,00:02:20,Interacted with Student
Ana Liz Marques,2,2024-03-29 00:02:06,movement,Classroom,,00:02:06,Moved from Café to Classroom
Ana Liz Marques,2,2024-03-29 00:04:05,interaction,Classroom,Desk,00:01:59,Interacted with Desk
Ana Liz Marques,2,2024-03-29 00:06:54,movement,Auditorium,,00:02:49,Moved from Classroom to Auditorium
Ana Liz Marques,2,2024-03-29 00:08:35,interaction,Auditorium,Hand,00:01:41,Interacted with Hand
Ana Liz Marques,2,2024-03-29 00:11:19,interaction,Auditorium,Hand,00:02:44,Interacted with Hand
Ana Liz Marques,2,2024-04-01 00:02:09,interaction,Auditorium,Hand,00:02:09,Interacted with Hand
Ana Liz Marques,2,2024-04-01 00:03:35,interaction,Auditorium,Chair1,00:01:26,Interacted with Chair1
Ana Liz Marques,2,2024-04-01 00:05:39,interaction,Auditorium,Screen,00:02:04,Interacted with Screen
Ana Liz Marques,2,2024-04-02 00:03:59,movement,Classroom,,00:03:59,Moved from Auditorium to Classroom
Ana Liz Marques,2,2024-04-02 00:05:56,interaction,Classroom,Book,00:01:57,Interacted with Book
Ana Liz Marques,2,2024-04-02 00:08:00,interaction,Classroom,Computer,00:02:04,Interacted with Computer
Ana Liz Marques,2,2024-04-02 00:09:55,interaction,Classroom,Book,00:01:55,Interacted with Book
Ana Liz Marques,2,2024-04-03 00:02:03,movement,Auditorium,,00:02:03,Moved from Classroom to Auditorium
Ana Liz Marques,2,2024-04-03 00:04:23,interaction,Auditorium,Screen,00:02:20,Interacted with Screen
Ana Liz Marques,2,2024-04-03 00:07:21,interaction,Auditorium,Screen,00:02:58,Interacted with Screen
Ana Liz Marques,2,2024-04-03 00:10:07,interaction,Auditorium,Chair1,00:02:46,Interacted with Chair1
Ana Liz Marques,2,2024-04-04 00:02:50,movement,Classroom,,00:02:50,Moved from Auditorium to Classroom
Ana Liz Marques,2,2024-04-04 00:05:22,interaction,Classroom,Desk,00:02:32,Interacted with Desk
Ana Liz Marques,2,2024-04-04 00:07:32,interaction,Classroom,Desk,00:02:10,Interacted with Desk
Ana Liz Marques,2,2024-04-04 00:10:26,movement,Café,,00:02:54,Moved from Classroom to Café
Ana Liz Marques,2,2024-04-04 00:11:58,interaction,Café,Student,00:01:32,Interacted with Student
Ana Liz Marques,2,2024-04-07 00:01:24,interaction,Café,Table,00:01:24,Interacted with Table
Ana Liz Marques,2,2024-04-07 00:03:46,movement,Classroom,,00:02:22,Moved from Café to Classroom
Ana Liz Marques,2,2024-04-07 00:06:41,interaction,Classroom,Desk,00:02:55,Interacted with Desk
Ana Liz Marques,2,2024-04-07 00:07:44,interaction,Classroom,Desk,00:01:03,Interacted with Desk
Ana Liz Marques,2,2024-04-11 00:01:02,interaction,Classroom,Book,00:01:02,Interacted with Book
Ana Liz Marques,2,2024-04-11 00:03:40,movement,Auditorium,,00:02:38,Moved from Classroom to Auditorium
Ana Liz Marques,2,2024-04-11 00:05:35,interaction,Auditorium,Chair1,00:01:55,Interacted with Chair1
Ana Liz Marques,2,2024-04-11 00:06:48,interaction,Auditorium,Screen,00:01:13,Interacted with Screen
Ana Liz Marques,2,2024-04-16 00:01:48,interaction,Auditorium,Chair1,00:01:48,Interacted with Chair1
Ana Liz Marques,2,2024-04-16 00:02:50,interaction,Auditorium,Chair1,00:01:02,Interacted with Chair1
Ana Liz Marques,2,2024-04-16 00:05:04,interaction,Auditorium,Chair1,00:02:14,Interacted with Chair1
Ana Liz Marques,2,2024-04-19 00:03:45,movement,Café,,00:03:45,Moved from Auditorium to Café
Ana Liz Marques,2,2024-04-19 00:05:12,interaction,Café,Student,00:01:27,Interacted with Student
Ana Liz Marques,2,2024-04-19 00:07:34,interaction,Café,Chair2,00:02:22,Interacted with Chair2
Ana Liz Marques,2,2024-04-19 00:09:37,interaction,Café,Student,00:02:03,Interacted with Student
Ana Liz Marques,2,2024-04-20 00:01:08,interaction,Café,Chair2,00:01:08,Interacted with Chair2
Ana Liz Marques,2,2024-04-20 00:03:10,interaction,Café,Table,00:02:02,Interacted with Table
Ana Liz Marques,2,2024-04-20 00:05:30,interaction,Café,Student,00:02:20,Interacted with Student
Ana Liz Marques,2,2024-04-22 00:02:21,interaction,Café,Student,00:02:21,Interacted with Student
Ana Liz Marques,2,2024-04-22 00:04:59,interaction,Café,Student,00:02:38,Interacted with Student
Ana Liz Marques,2,2024-04-22 00:05:59,interaction,Café,Table,00:01:00,Interacted with Table
Ana Liz Marques,2,2024-04-23 00:03:41,movement,Classroom,,00:03:41,Moved from Café to Classroom
Ana Liz Marques,2,2024-04-23 00:05:47,interaction,Classroom,Desk,00:02:06,Interacted with Desk
Ana Liz Marques,2,2024-04-23 00:07:53,interaction,Classroom,Book,00:02:06,Interacted with Book
Ana Liz Marques,2,2024-04-23 00:10:28,interaction,Classroom,Desk,00:02:35,Interacted with Desk
Ana Liz Marques,2,2024-04-24 00:02:28,interaction,Classroom,Desk,00:02:28,Interacted with Desk
Ana Liz Marques,2,2024-04-24 00:05:01,interaction,Classroom,Book,00:02:33,Interacted with Book
Ana Liz Marques,2,2024-04-24 00:07:41,movement,Auditorium,,00:02:40,Moved from Classroom to Auditorium
Ana Liz Marques,2,2024-04-24 00:09:07,interaction,Auditorium,Hand,00:01:26,Interacted with Hand
Ana Liz Marques,2,2024-04-25 00:02:32,movement,Café,,00:02:32,Moved from Auditorium to Café
Ana Liz Marques,2,2024-04-25 00:03:54,interaction,Café,Table,00:01:22,Interacted with Table
Ana Liz Marques,2,2024-04-25 00:05:21,interaction,Café,Chair2,00:01:27,Interacted with Chair2
Ana Liz Marques,2,2024-04-25 00:07:47,interaction,Café,Chair2,00:02:26,Interacted with Chair2
Ana Liz Marques,2,2024-04-26 00:02:15,interaction,Café,Table,00:02:15,Interacted with Table
Ana Liz Marques,2,2024-04-26 00:04:10,interaction,Café,Student,00:01:55,Interacted with Student
Ana Liz Marques,2,2024-04-26 00:07:14,movement,Auditorium,,00:03:04,Moved from Café to Auditorium
Ana Liz Marques,2,2024-04-26 00:08:56,interaction,Auditorium,Chair1,00:01:42,Interacted with Chair1
Ana Liz Marques,2,2024-04-28 00:03:15,movement,Café,,00:03:15,Moved from Auditorium to Café
Ana Liz Marques,2,2024-04-28 00:05:53,interaction,Café,Table,00:02:38,Interacted with Table
Ana Liz Marques,2,2024-04-28 00:07:25,interaction,Café,Chair2,00:01:32,Interacted with Chair2
Ana Liz Marques,2,2024-04-28 00:10:20,interaction,Café,Table,00:02:55,Interacted with Table
Ana Liz Marques,2,2024-05-01 00:03:20,movement,Classroom,,00:03:20,Moved from Café to Classroom
Ana Liz Marques,2,2024-05-01 00:04:41,interaction,Classroom,Computer,00:01:21,Interacted with Computer
Ana Liz Marques,2,2024-05-01 00:05:41,interaction,Classroom,Desk,00:01:00,Interacted with Desk
Ana Liz Marques,2,2024-05-01 00:06:43,interaction,Classroom,Computer,00:01:02,Interacted with Computer
Ana Liz Marques,2,2024-05-04 00:02:13,interaction,Classroom,Desk,00:02:13,Interacted with Desk
Ana Liz Marques,2,2024-05-04 00:04:34,movement,Café,,00:02:21,Moved from Classroom to Café
Ana Liz Marques,2,2024-05-04 00:07:32,interaction,Café,Table,00:02:58,Interacted with Table
Ana Liz Marques,2,2024-05-04 00:10:08,interaction,Café,Student,00:02:36,Interacted with Student
Ana Liz Marques,2,2024-05-05 00:02:31,interaction,Café,Table,00:02:31,Interacted with Table
Ana Liz Marques,2,2024-05-05 00:04:46,interaction,Café,Table,00:02:15,Interacted with Table
Ana Liz Marques,2,2024-05-05 00:06:00,interaction,Café,Chair2,00:01:14,Interacted with Chair2
Ana Liz Marques,2,2024-05-07 00:03:33,movement,Auditorium,,00:03:33,Moved from Café to Auditorium
Ana Liz Marques,2,2024-05-07 00:05:32,interaction,Auditorium,Screen,00:01:59,Interacted with Screen
Ana Liz Marques,2,2024-05-07 00:07:31,interaction,Auditorium,Screen,00:01:59,Interacted with Screen
Ana Liz Marques,2,2024-05-07 00:09:46,interaction,Auditorium,Chair1,00:02:15,Interacted with Chair1
Ana Liz Marques,2,2024-05-09 00:02:11,interaction,Auditorium,Hand,00:02:11,Interacted with Hand
Ana Liz Marques,2,2024-05-09 00:04:08,interaction,Auditorium,Hand,00:01:57,Interacted with Hand
Ana Liz Marques,2,2024-05-09 00:06:41,movement,Café,,00:02:33,Moved from Auditorium to Café
Ana Liz Marques,2,2024-05-09 00:07:43,interaction,Café,Student,00:01:02,Interacted with Student
Ana Liz Marques,2,2024-05-10 00:01:55,interaction,Café,Chair2,00:01:55,Interacted with Chair2
Ana Liz Marques,2,2024-05-10 00:03:36,interaction,Café,Student,00:01:41,Interacted with Student
Ana Liz Marques,2,2024-05-10 00:06:54,movement,Auditorium,,00:03:18,Moved from Café to Auditorium
Ana Liz Marques,2,2024-05-10 00:08:01,interaction,Auditorium,Screen,00:01:07,Interacted with Screen
Ana Liz Marques,2,2024-05-14 00:02:18,interaction,Auditorium,Hand,00:02:18,Interacted with Hand
Ana Liz Marques,2,2024-05-14 00:05:04,interaction,Auditorium,Hand,00:02:46,Interacted with Hand
Ana Liz Marques,2,2024-05-14 00:07:57,movement,Café,,00:02:53,Moved from Auditorium to Café
Ana Liz Marques,2,2024-05-14 00:09:29,interaction,Café,Chair2,00:01:32,Interacted with Chair2
Ana Liz Marques,2,2024-05-17 00:01:42,interaction,Café,Table,00:01:42,Interacted with Table
Ana Liz Marques,2,2024-05-17 00:04:50,movement,Auditorium,,00:03:08,Moved from Café to Auditorium
Ana Liz Marques,2,2024-05-17 00:06:33,interaction,Auditorium,Hand,00:01:43,Interacted with Hand
Ana Liz Marques,2,2024-05-17 00:08:36,movement,Classroom,,00:02:03,Moved from Auditorium to Classroom
Ana Liz Marques,2,2024-05-17 00:09:43,interaction,Classroom,Book,00:01:07,Interacted with Book
Ana Liz Marques,2,2024-05-18 00:01:27,interaction,Classroom,Book,00:01:27,Interacted with Book
Ana Liz Marques,2,2024-05-18 00:03:44,interaction,Classroom,Computer,00:02:17,Interacted with Computer
Ana Liz Marques,2,2024-05-18 00:06:37,interaction,Classroom,Desk,00:02:53,Interacted with Desk
Ana Liz Marques,2,2024-05-20 00:02:30,movement,Café,,00:02:30,Moved from Classroom to Café
Ana Liz Marques,2,2024-05-20 00:04:04,interaction,Café,Student,00:01:34,Interacted with Student
Ana Liz Marques,2,2024-05-20 00:07:43,movement,Classroom,,00:03:39,Moved from Café to Classroom
Ana Liz Marques,2,2024-05-20 00:10:35,interaction,Classroom,Desk,00:02:52,Interacted with Desk
Ana Liz Marques,2,2024-05-20 00:13:16,interaction,Classroom,Book,00:02:41,Interacted with Book
Ana Liz Marques,2,2024-05-22 00:02:31,interaction,Classroom,Computer,00:02:31,Interacted with Computer
Ana Liz Marques,2,2024-05-22 00:04:47,interaction,Classroom,Desk,00:02:16,Interacted with Desk
Ana Liz Marques,2,2024-05-22 00:05:57,interaction,Classroom,Book,00:01:10,Interacted with Book
Ana Liz Marques,2,2024-05-25 00:01:36,interaction,Classroom,Book,00:01:36,Interacted with Book
Ana Liz Marques,2,2024-05-25 00:02:41,interaction,Classroom,Book,00:01:05,Interacted with Book
Ana Liz Marques,2,2024-05-25 00:05:04,interaction,Classroom,Book,00:02:23,Interacted with Book
Ana Liz Marques,2,2024-05-28 00:03:21,movement,Auditorium,,00:03:21,Moved from Classroom to Auditorium
Ana Liz Marques,2,2024-05-28 00:05:49,interaction,Auditorium,Hand,00:02:28,Interacted with Hand
Ana Liz Marques,2,2024-05-28 00:08:47,interaction,Auditorium,Hand,00:02:58,Interacted with Hand
Ana Liz Marques,2,2024-05-28 00:11:18,interaction,Auditorium,Hand,00:02:31,Interacted with Hand
Ana Liz Marques,2,2024-06-02 00:02:46,interaction,Auditorium,Screen,00:02:46,Interacted with Screen
Ana Liz Marques,2,2024-06-02 00:06:02,movement,Café,,00:03:16,Moved from Auditorium to Café
Ana Liz Marques,2,2024-06-02 00:08:33,interaction,Café,Table,00:02:31,Interacted with Table
Ana Liz Marques,2,2024-06-02 00:11:26,movement,Auditorium,,00:02:53,Moved from Café to Auditorium
Ana Liz Marques,2,2024-06-02 00:12:32,interaction,Auditorium,Screen,00:01:06,Interacted with Screen
Ana Liz Marques,2,2024-06-05 00:02:09,movement,Café,,00:02:09,Moved from Auditorium to Café
Ana Liz Marques,2,2024-06-05 00:04:49,interaction,Café,Table,00:02:40,Interacted with Table
Ana Liz Marques,2,2024-06-05 00:06:59,movement,Auditorium,,00:02:10,Moved from Café to Auditorium
Ana Liz Marques,2,2024-06-05 00:08:02,interaction,Auditorium,Chair1,00:01:03,Interacted with Chair1
Ana Liz Marques,2,2024-06-05 00:10:03,movement,Classroom,,00:02:01,Moved from Auditorium to Classroom
Ana Liz Marques,2,2024-06-05 00:12:10,interaction,Classroom,Computer,00:02:07,Interacted with Computer
Ana Liz Marques,2,2024-06-06 00:02:56,interaction,Classroom,Desk,00:02:56,Interacted with Desk
Ana Liz Marques,2,2024-06-06 00:06:21,movement,Café,,00:03:25,Moved from Classroom to Café
Ana Liz Marques,2,2024-06-06 00:08:05,interaction,Café,Chair2,00:01:44,Interacted with Chair2
Ana Liz Marques,2,2024-06-06 00:09:36,interaction,Café,Student,00:01:31,Interacted with Student
Ana Liz Marques,2,2024-06-07 00:03:14,movement,Auditorium,,00:03:14,Moved from Café to Auditorium
Ana Liz Marques,2,2024-06-07 00:05:14,interaction,Auditorium,Hand,00:02:00,Interacted with Hand
Ana Liz Marques,2,2024-06-07 00:06:40,interaction,Auditorium,Chair1,00:01:26,Interacted with Chair1
Ana Liz Marques,2,2024-06-07 00:09:09,interaction,Auditorium,Hand,00:02:29,Interacted with Hand
Ana Liz Marques,2,2024-06-08 00:02:46,movement,Classroom,,00:02:46,Moved from Auditorium to Classroom
Ana Liz Marques,2,2024-06-08 00:04:08,interaction,Classroom,Computer,00:01:22,Interacted with Computer
Ana Liz Marques,2,2024-06-08 00:06:11,interaction,Classroom,Desk,00:02:03,Interacted with Desk
Ana Liz Marques,2,2024-06-08 00:08:09,interaction,Classroom,Desk,00:01:58,Interacted with Desk
Ana Liz Marques,2,2024-06-09 00:01:06,interaction,Classroom,Book,00:01:06,Interacted with Book
Ana Liz Marques,2,2024-06-09 00:03:43,interaction,Classroom,Computer,00:02:37,Interacted with Computer
Ana Liz Marques,2,2024-06-09 00:05:37,interaction,Classroom,Desk,00:01:54,Interacted with Desk
Ana Liz Marques,2,2024-06-10 00:01:25,interaction,Classroom,Book,00:01:25,Interacted with Book
Ana Liz Marques,2,2024-06-10 00:03:58,interaction,Classroom,Book,00:02:33,Interacted with Book
Ana Liz Marques,2,2024-06-10 00:06:46,interaction,Classroom,Computer,00:02:48,Interacted with Computer
Ana Liz Marques,2,2024-06-13 00:01:20,interaction,Classroom,Book,00:01:20,Interacted with Book
Ana Liz Marques,2,2024-06-13 00:02:28,interaction,Classroom,Book,00:01:08,Interacted with Book
Ana Liz Marques,2,2024-06-13 00:03:36,interaction,Classroom,Book,00:01:08,Interacted with Book
Ana Liz Marques,2,2024-06-15 00:02:09,interaction,Classroom,Desk,00:02:09,Interacted with Desk
Ana Liz Marques,2,2024-06-15 00:03:25,interaction,Classroom,Book,00:01:16,Interacted with Book
Ana Liz Marques,2,2024-06-15 00:05:58,interaction,Classroom,Desk,00:02:33,Interacted with Desk
Ana Liz Marques,2,2024-06-17 00:02:10,interaction,Classroom,Desk,00:02:10,Interacted with Desk
Ana Liz Marques,2,2024-06-17 00:04:16,interaction,Classroom,Book,00:02:06,Interacted with Book
Ana Liz Marques,2,2024-06-17 00:06:06,interaction,Classroom,Computer,00:01:50,Interacted with Computer
Ana Liz Marques,2,2024-06-18 00:03:57,movement,Auditorium,,00:03:57,Moved from Classroom to Auditorium
Ana Liz Marques,2,2024-06-18 00:05:58,interaction,Auditorium,Screen,00:02:01,Interacted with Screen
Ana Liz Marques,2,2024-06-18 00:07:11,interaction,Auditorium,Screen,00:01:13,Interacted with Screen
Ana Liz Marques,2,2024-06-18 00:09:07,interaction,Auditorium,Hand,00:01:56,Interacted with Hand
