username,engagement_level,timestamp,activity_type,room,object,duration,details
Maria Luiza Azevedo,2,2024-01-01 00:04:43,interaction,Café,Table,00:02:35,Interacted with Table
Maria Luiza Azevedo,2,2024-01-01 00:07:10,interaction,Café,Chair2,00:02:27,Interacted with Chair2
Maria Luiza Azevedo,2,2024-01-01 00:09:52,movement,Classroom,,00:02:42,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-01-01 00:11:44,interaction,Classroom,Book,00:01:52,Interacted with Book
Maria Luiza Azevedo,2,2024-01-01 00:14:08,movement,Café,,00:02:24,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-01-01 00:16:41,interaction,Café,Chair2,00:02:33,Interacted with Chair2
Maria Luiza Azevedo,2,2024-01-01 00:19:31,interaction,Café,Student,00:02:50,Interacted with Student
Maria Luiza Azevedo,2,2024-01-03 00:02:31,movement,Auditorium,,00:02:31,Moved from Café to Auditorium
Maria Luiza Azevedo,2,2024-01-03 00:03:50,interaction,Auditorium,Chair1,00:01:19,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-03 00:07:03,movement,Café,,00:03:13,Moved from Auditorium to Café
Maria Luiza Azevedo,2,2024-01-03 00:09:00,interaction,Café,Table,00:01:57,Interacted with Table
Maria Luiza Azevedo,2,2024-01-03 00:10:54,interaction,Café,Table,00:01:54,Interacted with Table
Maria Luiza Azevedo,2,2024-01-03 00:12:43,interaction,Café,Table,00:01:49,Interacted with Table
Maria Luiza Azevedo,2,2024-01-03 00:14:04,interaction,Café,Student,00:01:21,Interacted with Student
Maria Luiza Azevedo,2,2024-01-05 00:01:24,interaction,Café,Table,00:01:24,Interacted with Table
Maria Luiza Azevedo,2,2024-01-05 00:04:10,interaction,Café,Student,00:02:46,Interacted with Student
Maria Luiza Azevedo,2,2024-01-05 00:05:43,interaction,Café,Chair2,00:01:33,Interacted with Chair2
Maria Luiza Azevedo,2,2024-01-05 00:08:21,movement,Classroom,,00:02:38,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-01-05 00:09:33,interaction,Classroom,Computer,00:01:12,Interacted with Computer
Maria Luiza Azevedo,2,2024-01-05 00:12:45,movement,Auditorium,,00:03:12,Moved from Classroom to Auditorium
Maria Luiza Azevedo,2,2024-01-05 00:14:00,interaction,Auditorium,Chair1,00:01:15,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-06 00:03:58,movement,Classroom,,00:03:58,Moved from Auditorium to Classroom
Maria Luiza Azevedo,2,2024-01-06 00:05:12,interaction,Classroom,Desk,00:01:14,Interacted with Desk
Maria Luiza Azevedo,2,2024-01-06 00:08:00,movement,Café,,00:02:48,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-01-06 00:10:01,interaction,Café,Chair2,00:02:01,Interacted with Chair2
Maria Luiza Azevedo,2,2024-01-06 00:13:59,movement,Auditorium,,00:03:58,Moved from Café to Auditorium
Maria Luiza Azevedo,2,2024-01-06 00:15:06,interaction,Auditorium,Hand,00:01:07,Interacted with Hand
Maria Luiza Azevedo,2,2024-01-06 00:17:13,movement,Café,,00:02:07,Moved from Auditorium to Café
Maria Luiza Azevedo,2,2024-01-06 00:18:29,interaction,Café,Table,00:01:16,Interacted with Table
Maria Luiza Azevedo,2,2024-01-06 00:22:04,movement,Classroom,,00:03:35,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-01-06 00:23:51,interaction,Classroom,Desk,00:01:47,Interacted with Desk
Maria Luiza Azevedo,2,2024-01-07 00:01:28,interaction,Classroom,Computer,00:01:28,Interacted with Computer
Maria Luiza Azevedo,2,2024-01-07 00:04:52,movement,Auditorium,,00:03:24,Moved from Classroom to Auditorium
Maria Luiza Azevedo,2,2024-01-07 00:06:26,interaction,Auditorium,Chair1,00:01:34,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-07 00:08:32,interaction,Auditorium,Hand,00:02:06,Interacted with Hand
Maria Luiza Azevedo,2,2024-01-07 00:10:55,interaction,Auditorium,Screen,00:02:23,Interacted with Screen
Maria Luiza Azevedo,2,2024-01-07 00:12:22,interaction,Auditorium,Screen,00:01:27,Interacted with Screen
Maria Luiza Azevedo,2,2024-01-11 00:01:33,interaction,Auditorium,Chair1,00:01:33,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-11 00:02:39,interaction,Auditorium,Chair1,00:01:06,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-11 00:04:59,interaction,Auditorium,Hand,00:02:20,Interacted with Hand
Maria Luiza Azevedo,2,2024-01-11 00:07:01,interaction,Auditorium,Chair1,00:02:02,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-11 00:08:09,interaction,Auditorium,Hand,00:01:08,Interacted with Hand
Maria Luiza Azevedo,2,2024-01-12 00:02:40,movement,Classroom,,00:02:40,Moved from Auditorium to Classroom
Maria Luiza Azevedo,2,2024-01-12 00:04:27,interaction,Classroom,Book,00:01:47,Interacted with Book
Maria Luiza Azevedo,2,2024-01-12 00:06:31,interaction,Classroom,Book,00:02:04,Interacted with Book
Maria Luiza Azevedo,2,2024-01-12 00:07:33,interaction,Classroom,Book,00:01:02,Interacted with Book
Maria Luiza Azevedo,2,2024-01-12 00:10:26,movement,Auditorium,,00:02:53,Moved from Classroom to Auditorium
Maria Luiza Azevedo,2,2024-01-12 00:12:45,interaction,Auditorium,Chair1,00:02:19,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-12 00:15:45,movement,Café,,00:03:00,Moved from Auditorium to Café
Maria Luiza Azevedo,2,2024-01-12 00:17:46,interaction,Café,Student,00:02:01,Interacted with Student
Maria Luiza Azevedo,2,2024-01-14 00:01:54,interaction,Café,Chair2,00:01:54,Interacted with Chair2
Maria Luiza Azevedo,2,2024-01-14 00:05:01,movement,Classroom,,00:03:07,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-01-14 00:07:20,interaction,Classroom,Computer,00:02:19,Interacted with Computer
Maria Luiza Azevedo,2,2024-01-14 00:09:25,movement,Café,,00:02:05,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-01-14 00:10:33,interaction,Café,Student,00:01:08,Interacted with Student
Maria Luiza Azevedo,2,2024-01-14 00:13:11,movement,Auditorium,,00:02:38,Moved from Café to Auditorium
Maria Luiza Azevedo,2,2024-01-14 00:15:45,interaction,Auditorium,Chair1,00:02:34,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-14 00:18:16,interaction,Auditorium,Chair1,00:02:31,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-15 00:01:11,interaction,Auditorium,Screen,00:01:11,Interacted with Screen
Maria Luiza Azevedo,2,2024-01-15 00:03:52,interaction,Auditorium,Screen,00:02:41,Interacted with Screen
Maria Luiza Azevedo,2,2024-01-15 00:06:40,interaction,Auditorium,Hand,00:02:48,Interacted with Hand
Maria Luiza Azevedo,2,2024-01-15 00:10:19,movement,Classroom,,00:03:39,Moved from Auditorium to Classroom
Maria Luiza Azevedo,2,2024-01-15 00:12:37,interaction,Classroom,Book,00:02:18,Interacted with Book
Maria Luiza Azevedo,2,2024-01-15 00:16:33,movement,Café,,00:03:56,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-01-15 00:17:40,interaction,Café,Student,00:01:07,Interacted with Student
Maria Luiza Azevedo,2,2024-01-16 00:03:20,movement,Auditorium,,00:03:20,Moved from Café to Auditorium
Maria Luiza Azevedo,2,2024-01-16 00:06:17,interaction,Auditorium,Chair1,00:02:57,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-16 00:10:11,movement,Café,,00:03:54,Moved from Auditorium to Café
Maria Luiza Azevedo,2,2024-01-16 00:13:04,interaction,Café,Student,00:02:53,Interacted with Student
Maria Luiza Azevedo,2,2024-01-16 00:15:52,movement,Classroom,,00:02:48,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-01-16 00:18:51,interaction,Classroom,Book,00:02:59,Interacted with Book
Maria Luiza Azevedo,2,2024-01-16 00:20:16,interaction,Classroom,Computer,00:01:25,Interacted with Computer
Maria Luiza Azevedo,2,2024-01-16 00:21:56,interaction,Classroom,Computer,00:01:40,Interacted with Computer
Maria Luiza Azevedo,2,2024-01-17 00:01:45,interaction,Classroom,Desk,00:01:45,Interacted with Desk
Maria Luiza Azevedo,2,2024-01-17 00:03:21,interaction,Classroom,Book,00:01:36,Interacted with Book
Maria Luiza Azevedo,2,2024-01-17 00:06:31,movement,Café,,00:03:10,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-01-17 00:08:57,interaction,Café,Student,00:02:26,Interacted with Student
Maria Luiza Azevedo,2,2024-01-17 00:11:24,interaction,Café,Table,00:02:27,Interacted with Table
Maria Luiza Azevedo,2,2024-01-17 00:14:14,interaction,Café,Student,00:02:50,Interacted with Student
Maria Luiza Azevedo,2,2024-01-18 00:01:27,interaction,Café,Chair2,00:01:27,Interacted with Chair2
Maria Luiza Azevedo,2,2024-01-18 00:02:29,interaction,Café,Table,00:01:02,Interacted with Table
Maria Luiza Azevedo,2,2024-01-18 00:06:18,movement,Classroom,,00:03:49,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-01-18 00:08:59,interaction,Classroom,Computer,00:02:41,Interacted with Computer
Maria Luiza Azevedo,2,2024-01-18 00:12:51,movement,Auditorium,,00:03:52,Moved from Classroom to Auditorium
Maria Luiza Azevedo,2,2024-01-18 00:14:07,interaction,Auditorium,Screen,00:01:16,Interacted with Screen
Maria Luiza Azevedo,2,2024-01-18 00:15:29,interaction,Auditorium,Chair1,00:01:22,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-19 00:01:22,interaction,Auditorium,Chair1,00:01:22,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-19 00:02:38,interaction,Auditorium,Screen,00:01:16,Interacted with Screen
Maria Luiza Azevedo,2,2024-01-19 00:04:14,interaction,Auditorium,Screen,00:01:36,Interacted with Screen
Maria Luiza Azevedo,2,2024-01-19 00:07:14,interaction,Auditorium,Chair1,00:03:00,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-19 00:10:54,movement,Classroom,,00:03:40,Moved from Auditorium to Classroom
Maria Luiza Azevedo,2,2024-01-19 00:12:56,interaction,Classroom,Computer,00:02:02,Interacted with Computer
Maria Luiza Azevedo,2,2024-01-20 00:01:22,interaction,Classroom,Computer,00:01:22,Interacted with Computer
Maria Luiza Azevedo,2,2024-01-20 00:03:08,interaction,Classroom,Desk,00:01:46,Interacted with Desk
Maria Luiza Azevedo,2,2024-01-20 00:05:25,movement,Auditorium,,00:02:17,Moved from Classroom to Auditorium
Maria Luiza Azevedo,2,2024-01-20 00:07:44,interaction,Auditorium,Hand,00:02:19,Interacted with Hand
Maria Luiza Azevedo,2,2024-01-20 00:09:44,movement,Café,,00:02:00,Moved from Auditorium to Café
Maria Luiza Azevedo,2,2024-01-20 00:12:18,interaction,Café,Chair2,00:02:34,Interacted with Chair2
Maria Luiza Azevedo,2,2024-01-20 00:15:18,interaction,Café,Student,00:03:00,Interacted with Student
Maria Luiza Azevedo,2,2024-01-22 00:02:20,interaction,Café,Student,00:02:20,Interacted with Student
Maria Luiza Azevedo,2,2024-01-22 00:03:37,interaction,Café,Table,00:01:17,Interacted with Table
Maria Luiza Azevedo,2,2024-01-22 00:04:56,interaction,Café,Table,00:01:19,Interacted with Table
Maria Luiza Azevedo,2,2024-01-22 00:08:16,movement,Auditorium,,00:03:20,Moved from Café to Auditorium
Maria Luiza Azevedo,2,2024-01-22 00:10:35,interaction,Auditorium,Hand,00:02:19,Interacted with Hand
Maria Luiza Azevedo,2,2024-01-22 00:12:52,interaction,Auditorium,Screen,00:02:17,Interacted with Screen
Maria Luiza Azevedo,2,2024-01-23 00:02:19,interaction,Auditorium,Hand,00:02:19,Interacted with Hand
Maria Luiza Azevedo,2,2024-01-23 00:03:38,interaction,Auditorium,Screen,00:01:19,Interacted with Screen
Maria Luiza Azevedo,2,2024-01-23 00:05:03,interaction,Auditorium,Screen,00:01:25,Interacted with Screen
Maria Luiza Azevedo,2,2024-01-23 00:08:01,movement,Classroom,,00:02:58,Moved from Auditorium to Classroom
Maria Luiza Azevedo,2,2024-01-23 00:10:29,interaction,Classroom,Book,00:02:28,Interacted with Book
Maria Luiza Azevedo,2,2024-01-23 00:12:31,interaction,Classroom,Desk,00:02:02,Interacted with Desk
Maria Luiza Azevedo,2,2024-01-29 00:01:50,interaction,Classroom,Book,00:01:50,Interacted with Book
Maria Luiza Azevedo,2,2024-01-29 00:05:35,movement,Auditorium,,00:03:45,Moved from Classroom to Auditorium
Maria Luiza Azevedo,2,2024-01-29 00:08:21,interaction,Auditorium,Chair1,00:02:46,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-29 00:10:39,interaction,Auditorium,Chair1,00:02:18,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-29 00:12:13,interaction,Auditorium,Hand,00:01:34,Interacted with Hand
Maria Luiza Azevedo,2,2024-01-29 00:15:06,interaction,Auditorium,Chair1,00:02:53,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-30 00:02:36,interaction,Auditorium,Hand,00:02:36,Interacted with Hand
Maria Luiza Azevedo,2,2024-01-30 00:04:54,interaction,Auditorium,Screen,00:02:18,Interacted with Screen
Maria Luiza Azevedo,2,2024-01-30 00:07:13,interaction,Auditorium,Hand,00:02:19,Interacted with Hand
Maria Luiza Azevedo,2,2024-01-30 00:08:28,interaction,Auditorium,Chair1,00:01:15,Interacted with Chair1
Maria Luiza Azevedo,2,2024-01-30 00:09:31,interaction,Auditorium,Hand,00:01:03,Interacted with Hand
Maria Luiza Azevedo,2,2024-02-04 00:01:10,interaction,Auditorium,Chair1,00:01:10,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-04 00:02:47,interaction,Auditorium,Hand,00:01:37,Interacted with Hand
Maria Luiza Azevedo,2,2024-02-04 00:05:00,movement,Classroom,,00:02:13,Moved from Auditorium to Classroom
Maria Luiza Azevedo,2,2024-02-04 00:07:57,interaction,Classroom,Book,00:02:57,Interacted with Book
Maria Luiza Azevedo,2,2024-02-04 00:09:29,interaction,Classroom,Desk,00:01:32,Interacted with Desk
Maria Luiza Azevedo,2,2024-02-04 00:10:39,interaction,Classroom,Computer,00:01:10,Interacted with Computer
Maria Luiza Azevedo,2,2024-02-05 00:03:54,movement,Café,,00:03:54,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-02-05 00:05:08,interaction,Café,Table,00:01:14,Interacted with Table
Maria Luiza Azevedo,2,2024-02-05 00:08:04,interaction,Café,Table,00:02:56,Interacted with Table
Maria Luiza Azevedo,2,2024-02-05 00:10:35,movement,Classroom,,00:02:31,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-02-05 00:12:58,interaction,Classroom,Desk,00:02:23,Interacted with Desk
Maria Luiza Azevedo,2,2024-02-05 00:15:17,interaction,Classroom,Desk,00:02:19,Interacted with Desk
Maria Luiza Azevedo,2,2024-02-05 00:17:42,movement,Auditorium,,00:02:25,Moved from Classroom to Auditorium
Maria Luiza Azevedo,2,2024-02-05 00:18:47,interaction,Auditorium,Chair1,00:01:05,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-07 00:01:03,interaction,Auditorium,Chair1,00:01:03,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-07 00:03:14,interaction,Auditorium,Chair1,00:02:11,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-07 00:05:58,interaction,Auditorium,Hand,00:02:44,Interacted with Hand
Maria Luiza Azevedo,2,2024-02-07 00:09:19,movement,Classroom,,00:03:21,Moved from Auditorium to Classroom
Maria Luiza Azevedo,2,2024-02-07 00:11:49,interaction,Classroom,Computer,00:02:30,Interacted with Computer
Maria Luiza Azevedo,2,2024-02-07 00:13:46,interaction,Classroom,Computer,00:01:57,Interacted with Computer
Maria Luiza Azevedo,2,2024-02-09 00:01:50,interaction,Classroom,Computer,00:01:50,Interacted with Computer
Maria Luiza Azevedo,2,2024-02-09 00:04:28,movement,Auditorium,,00:02:38,Moved from Classroom to Auditorium
Maria Luiza Azevedo,2,2024-02-09 00:06:44,interaction,Auditorium,Screen,00:02:16,Interacted with Screen
Maria Luiza Azevedo,2,2024-02-09 00:08:59,movement,Classroom,,00:02:15,Moved from Auditorium to Classroom
Maria Luiza Azevedo,2,2024-02-09 00:11:41,interaction,Classroom,Desk,00:02:42,Interacted with Desk
Maria Luiza Azevedo,2,2024-02-09 00:14:13,interaction,Classroom,Book,00:02:32,Interacted with Book
Maria Luiza Azevedo,2,2024-02-09 00:17:46,movement,Café,,00:03:33,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-02-09 00:20:04,interaction,Café,Chair2,00:02:18,Interacted with Chair2
Maria Luiza Azevedo,2,2024-02-11 00:01:49,interaction,Café,Chair2,00:01:49,Interacted with Chair2
Maria Luiza Azevedo,2,2024-02-11 00:03:52,interaction,Café,Student,00:02:03,Interacted with Student
Maria Luiza Azevedo,2,2024-02-11 00:05:17,interaction,Café,Table,00:01:25,Interacted with Table
Maria Luiza Azevedo,2,2024-02-11 00:07:55,interaction,Café,Chair2,00:02:38,Interacted with Chair2
Maria Luiza Azevedo,2,2024-02-11 00:10:33,interaction,Café,Chair2,00:02:38,Interacted with Chair2
Maria Luiza Azevedo,2,2024-02-13 00:01:54,interaction,Café,Table,00:01:54,Interacted with Table
Maria Luiza Azevedo,2,2024-02-13 00:03:52,interaction,Café,Table,00:01:58,Interacted with Table
Maria Luiza Azevedo,2,2024-02-13 00:06:34,interaction,Café,Chair2,00:02:42,Interacted with Chair2
Maria Luiza Azevedo,2,2024-02-13 00:10:07,movement,Classroom,,00:03:33,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-02-13 00:11:51,interaction,Classroom,Book,00:01:44,Interacted with Book
Maria Luiza Azevedo,2,2024-02-13 00:13:14,interaction,Classroom,Desk,00:01:23,Interacted with Desk
Maria Luiza Azevedo,2,2024-02-14 00:02:23,interaction,Classroom,Book,00:02:23,Interacted with Book
Maria Luiza Azevedo,2,2024-02-14 00:05:18,interaction,Classroom,Computer,00:02:55,Interacted with Computer
Maria Luiza Azevedo,2,2024-02-14 00:07:55,interaction,Classroom,Book,00:02:37,Interacted with Book
Maria Luiza Azevedo,2,2024-02-14 00:10:34,movement,Auditorium,,00:02:39,Moved from Classroom to Auditorium
Maria Luiza Azevedo,2,2024-02-14 00:12:05,interaction,Auditorium,Chair1,00:01:31,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-14 00:14:13,interaction,Auditorium,Hand,00:02:08,Interacted with Hand
Maria Luiza Azevedo,2,2024-02-15 00:02:13,interaction,Auditorium,Hand,00:02:13,Interacted with Hand
Maria Luiza Azevedo,2,2024-02-15 00:05:10,movement,Café,,00:02:57,Moved from Auditorium to Café
Maria Luiza Azevedo,2,2024-02-15 00:07:02,interaction,Café,Table,00:01:52,Interacted with Table
Maria Luiza Azevedo,2,2024-02-15 00:09:11,movement,Auditorium,,00:02:09,Moved from Café to Auditorium
Maria Luiza Azevedo,2,2024-02-15 00:11:20,interaction,Auditorium,Chair1,00:02:09,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-15 00:12:24,interaction,Auditorium,Screen,00:01:04,Interacted with Screen
Maria Luiza Azevedo,2,2024-02-15 00:13:24,interaction,Auditorium,Chair1,00:01:00,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-16 00:02:46,interaction,Auditorium,Screen,00:02:46,Interacted with Screen
Maria Luiza Azevedo,2,2024-02-16 00:04:36,interaction,Auditorium,Hand,00:01:50,Interacted with Hand
Maria Luiza Azevedo,2,2024-02-16 00:05:45,interaction,Auditorium,Screen,00:01:09,Interacted with Screen
Maria Luiza Azevedo,2,2024-02-16 00:07:30,interaction,Auditorium,Screen,00:01:45,Interacted with Screen
Maria Luiza Azevedo,2,2024-02-16 00:09:59,interaction,Auditorium,Screen,00:02:29,Interacted with Screen
Maria Luiza Azevedo,2,2024-02-19 00:01:15,interaction,Auditorium,Chair1,00:01:15,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-19 00:02:45,interaction,Auditorium,Chair1,00:01:30,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-19 00:04:06,interaction,Auditorium,Hand,00:01:21,Interacted with Hand
Maria Luiza Azevedo,2,2024-02-19 00:06:14,interaction,Auditorium,Screen,00:02:08,Interacted with Screen
Maria Luiza Azevedo,2,2024-02-19 00:07:53,interaction,Auditorium,Hand,00:01:39,Interacted with Hand
Maria Luiza Azevedo,2,2024-02-20 00:01:23,interaction,Auditorium,Chair1,00:01:23,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-20 00:03:22,interaction,Auditorium,Hand,00:01:59,Interacted with Hand
Maria Luiza Azevedo,2,2024-02-20 00:05:22,interaction,Auditorium,Screen,00:02:00,Interacted with Screen
Maria Luiza Azevedo,2,2024-02-20 00:07:26,interaction,Auditorium,Hand,00:02:04,Interacted with Hand
Maria Luiza Azevedo,2,2024-02-20 00:08:34,interaction,Auditorium,Chair1,00:01:08,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-25 00:01:28,interaction,Auditorium,Chair1,00:01:28,Interacted with Chair1
Maria Luiza Azevedo,2,2024-02-25 00:05:26,movement,Classroom,,00:03:58,Moved from Auditorium to Classroom
Maria Luiza Azevedo,2,2024-02-25 00:07:07,interaction,Classroom,Computer,00:01:41,Interacted with Computer
Maria Luiza Azevedo,2,2024-02-25 00:09:50,movement,Café,,00:02:43,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-02-25 00:12:29,interaction,Café,Student,00:02:39,Interacted with Student
Maria Luiza Azevedo,2,2024-02-25 00:15:19,movement,Classroom,,00:02:50,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-02-25 00:17:04,interaction,Classroom,Computer,00:01:45,Interacted with Computer
Maria Luiza Azevedo,2,2024-02-25 00:19:38,interaction,Classroom,Book,00:02:34,Interacted with Book
Maria Luiza Azevedo,2,2024-02-27 00:02:35,interaction,Classroom,Book,00:02:35,Interacted with Book
Maria Luiza Azevedo,2,2024-02-27 00:03:37,interaction,Classroom,Computer,00:01:02,Interacted with Computer
Maria Luiza Azevedo,2,2024-02-27 00:07:12,movement,Auditorium,,00:03:35,Moved from Classroom to Auditorium
Maria Luiza Azevedo,2,2024-02-27 00:09:17,interaction,Auditorium,Screen,00:02:05,Interacted with Screen
Maria Luiza Azevedo,2,2024-02-27 00:12:13,movement,Café,,00:02:56,Moved from Auditorium to Café
Maria Luiza Azevedo,2,2024-02-27 00:15:07,interaction,Café,Table,00:02:54,Interacted with Table
Maria Luiza Azevedo,2,2024-02-27 00:18:33,movement,Classroom,,00:03:26,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-02-27 00:20:37,interaction,Classroom,Desk,00:02:04,Interacted with Desk
Maria Luiza Azevedo,2,2024-02-29 00:03:55,movement,Café,,00:03:55,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-02-29 00:05:03,interaction,Café,Table,00:01:08,Interacted with Table
Maria Luiza Azevedo,2,2024-02-29 00:06:22,interaction,Café,Table,00:01:19,Interacted with Table
Maria Luiza Azevedo,2,2024-02-29 00:08:40,interaction,Café,Student,00:02:18,Interacted with Student
Maria Luiza Azevedo,2,2024-02-29 00:10:35,interaction,Café,Student,00:01:55,Interacted with Student
Maria Luiza Azevedo,2,2024-02-29 00:13:25,interaction,Café,Table,00:02:50,Interacted with Table
Maria Luiza Azevedo,2,2024-03-03 00:03:46,movement,Classroom,,00:03:46,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-03-03 00:06:40,interaction,Classroom,Desk,00:02:54,Interacted with Desk
Maria Luiza Azevedo,2,2024-03-03 00:08:04,interaction,Classroom,Computer,00:01:24,Interacted with Computer
Maria Luiza Azevedo,2,2024-03-03 00:09:27,interaction,Classroom,Computer,00:01:23,Interacted with Computer
Maria Luiza Azevedo,2,2024-03-03 00:11:48,interaction,Classroom,Book,00:02:21,Interacted with Book
Maria Luiza Azevedo,2,2024-03-03 00:14:52,movement,Café,,00:03:04,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-03-03 00:17:08,interaction,Café,Table,00:02:16,Interacted with Table
Maria Luiza Azevedo,2,2024-03-04 00:01:42,interaction,Café,Student,00:01:42,Interacted with Student
Maria Luiza Azevedo,2,2024-03-04 00:04:37,interaction,Café,Chair2,00:02:55,Interacted with Chair2
Maria Luiza Azevedo,2,2024-03-04 00:05:47,interaction,Café,Chair2,00:01:10,Interacted with Chair2
Maria Luiza Azevedo,2,2024-03-04 00:09:06,movement,Classroom,,00:03:19,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-03-04 00:11:55,interaction,Classroom,Desk,00:02:49,Interacted with Desk
Maria Luiza Azevedo,2,2024-03-04 00:14:40,interaction,Classroom,Book,00:02:45,Interacted with Book
Maria Luiza Azevedo,2,2024-03-06 00:01:20,interaction,Classroom,Book,00:01:20,Interacted with Book
Maria Luiza Azevedo,2,2024-03-06 00:03:58,movement,Café,,00:02:38,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-03-06 00:05:51,interaction,Café,Table,00:01:53,Interacted with Table
Maria Luiza Azevedo,2,2024-03-06 00:08:16,interaction,Café,Table,00:02:25,Interacted with Table
Maria Luiza Azevedo,2,2024-03-06 00:12:02,movement,Classroom,,00:03:46,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-03-06 00:14:05,interaction,Classroom,Desk,00:02:03,Interacted with Desk
Maria Luiza Azevedo,2,2024-03-06 00:15:25,interaction,Classroom,Book,00:01:20,Interacted with Book
Maria Luiza Azevedo,2,2024-03-07 00:03:17,movement,Café,,00:03:17,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-03-07 00:04:29,interaction,Café,Student,00:01:12,Interacted with Student
Maria Luiza Azevedo,2,2024-03-07 00:07:00,interaction,Café,Chair2,00:02:31,Interacted with Chair2
Maria Luiza Azevedo,2,2024-03-07 00:09:45,interaction,Café,Table,00:02:45,Interacted with Table
Maria Luiza Azevedo,2,2024-03-07 00:12:14,interaction,Café,Table,00:02:29,Interacted with Table
Maria Luiza Azevedo,2,2024-03-07 00:13:21,interaction,Café,Table,00:01:07,Interacted with Table
Maria Luiza Azevedo,2,2024-03-08 00:02:05,interaction,Café,Chair2,00:02:05,Interacted with Chair2
Maria Luiza Azevedo,2,2024-03-08 00:05:56,movement,Classroom,,00:03:51,Moved from Café to Classroom
Maria Luiza Azevedo,2,2024-03-08 00:07:03,interaction,Classroom,Desk,00:01:07,Interacted with Desk
Maria Luiza Azevedo,2,2024-03-08 00:09:28,interaction,Classroom,Book,00:02:25,Interacted with Book
Maria Luiza Azevedo,2,2024-03-08 00:10:31,interaction,Classroom,Desk,00:01:03,Interacted with Desk
Maria Luiza Azevedo,2,2024-03-08 00:13:06,interaction,Classroom,Computer,00:02:35,Interacted with Computer
Maria Luiza Azevedo,2,2024-03-10 00:01:27,interaction,Classroom,Book,00:01:27,Interacted with Book
Maria Luiza Azevedo,2,2024-03-10 00:04:03,interaction,Classroom,Computer,00:02:36,Interacted with Computer
Maria Luiza Azevedo,2,2024-03-10 00:05:45,interaction,Classroom,Desk,00:01:42,Interacted with Desk
Maria Luiza Azevedo,2,2024-03-10 00:07:39,interaction,Classroom,Desk,00:01:54,Interacted with Desk
Maria Luiza Azevedo,2,2024-03-10 00:09:45,movement,Café,,00:02:06,Moved from Classroom to Café
Maria Luiza Azevedo,2,2024-03-10 00:12:19,interaction,Café,Chair2,00:02:34,Interacted with Chair2
Maria Luiza Azevedo,2,2024-03-12 00:02:25,interaction,Café,Student,00:02:25,Interacted with Student
Maria Luiza Azevedo,2,2024-03-12 00:04:53,interaction,Café,Student,00:02:28,Interacted with Student
